old_group	old_target	status	new_group	new_target	profile	mapping	app_file	exclusion_reason
logging	ikoka_nano_nrf_33dbm_companion_radio_full-logging	built	companion	ikoka_nano_nrf_33dbm_companion_radio_full	full		ikoka_nano_nrf_33dbm_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_nano_nrf_33dbm_companion_radio_usb-logging	built	companion	ikoka_nano_nrf_33dbm_companion_radio_full	full	ikoka_nano_nrf_33dbm_companion_radio_usb -> ikoka_nano_nrf_33dbm_companion_radio_full (full_companion)	ikoka_nano_nrf_33dbm_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_nano_nrf_33dbm_repeater-logging	built	repeater-room	ikoka_nano_nrf_33dbm_repeater	standard		ikoka_nano_nrf_33dbm_repeater-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_nano_nrf_33dbm_room_server-logging	built	repeater-room	ikoka_nano_nrf_33dbm_room_server	standard		ikoka_nano_nrf_33dbm_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_stick_nrf_22dbm_companion_radio_full-logging	built	companion	ikoka_stick_nrf_22dbm_companion_radio_full	full		ikoka_stick_nrf_22dbm_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_stick_nrf_22dbm_companion_radio_usb-logging	built	companion	ikoka_stick_nrf_22dbm_companion_radio_full	full	ikoka_stick_nrf_22dbm_companion_radio_usb -> ikoka_stick_nrf_22dbm_companion_radio_full (full_companion)	ikoka_stick_nrf_22dbm_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_stick_nrf_22dbm_repeater-logging	built	repeater-room	ikoka_stick_nrf_22dbm_repeater	standard		ikoka_stick_nrf_22dbm_repeater-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_stick_nrf_22dbm_room_server-logging	built	repeater-room	ikoka_stick_nrf_22dbm_room_server	standard		ikoka_stick_nrf_22dbm_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_stick_nrf_30dbm_companion_radio_full-logging	built	companion	ikoka_stick_nrf_30dbm_companion_radio_full	full		ikoka_stick_nrf_30dbm_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_stick_nrf_30dbm_companion_radio_usb-logging	built	companion	ikoka_stick_nrf_30dbm_companion_radio_full	full	ikoka_stick_nrf_30dbm_companion_radio_usb -> ikoka_stick_nrf_30dbm_companion_radio_full (full_companion)	ikoka_stick_nrf_30dbm_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_stick_nrf_30dbm_repeater-logging	built	repeater-room	ikoka_stick_nrf_30dbm_repeater	standard		ikoka_stick_nrf_30dbm_repeater-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_stick_nrf_30dbm_room_server-logging	built	repeater-room	ikoka_stick_nrf_30dbm_room_server	standard		ikoka_stick_nrf_30dbm_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_stick_nrf_33dbm_companion_radio_full-logging	built	companion	ikoka_stick_nrf_33dbm_companion_radio_full	full		ikoka_stick_nrf_33dbm_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_stick_nrf_33dbm_companion_radio_usb-logging	built	companion	ikoka_stick_nrf_33dbm_companion_radio_full	full	ikoka_stick_nrf_33dbm_companion_radio_usb -> ikoka_stick_nrf_33dbm_companion_radio_full (full_companion)	ikoka_stick_nrf_33dbm_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_stick_nrf_33dbm_repeater-logging	built	repeater-room	ikoka_stick_nrf_33dbm_repeater	standard		ikoka_stick_nrf_33dbm_repeater-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ikoka_stick_nrf_33dbm_room_server-logging	built	repeater-room	ikoka_stick_nrf_33dbm_room_server	standard		ikoka_stick_nrf_33dbm_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	meshnology_w12_companion_radio_full-logging	built	companion	meshnology_w12_companion_radio_full	full		meshnology_w12_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	meshnology_w12_companion_radio_usb-logging	built	companion	meshnology_w12_companion_radio_full	full	meshnology_w12_companion_radio_usb -> meshnology_w12_companion_radio_full (full_companion)	meshnology_w12_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	meshnology_w12_companion_radio_wifi-logging	built	companion	meshnology_w12_companion_radio_full	full	meshnology_w12_companion_radio_wifi -> meshnology_w12_companion_radio_full (full_companion)	meshnology_w12_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	meshnology_w12_repeater-logging	built	repeater-room	meshnology_w12_repeater	standard		meshnology_w12_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	meshnology_w12_room_server-logging	built	repeater-room	meshnology_w12_room_server	standard		meshnology_w12_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	meshnology_w12_sensor-logging	built	utility	meshnology_w12_sensor	standard		meshnology_w12_sensor-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	meshnology_w12_terminal_chat-logging	built	companion	meshnology_w12_companion_radio_full	full	meshnology_w12_terminal_chat -> meshnology_w12_companion_radio_full (terminal_companion)	meshnology_w12_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	nibble_screen_connect_companion_radio_full_-logging	built	companion	nibble_screen_connect_companion_radio_full_	full		nibble_screen_connect_companion_radio_full_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	nibble_screen_connect_companion_radio_usb_-logging	built	companion	nibble_screen_connect_companion_radio_full_	full	nibble_screen_connect_companion_radio_usb_ -> nibble_screen_connect_companion_radio_full_ (full_companion)	nibble_screen_connect_companion_radio_full_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	nibble_screen_connect_companion_radio_wifi_-logging	built	companion	nibble_screen_connect_companion_radio_full_	full	nibble_screen_connect_companion_radio_wifi_ -> nibble_screen_connect_companion_radio_full_ (full_companion)	nibble_screen_connect_companion_radio_full_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	nibble_screen_connect_repeater_-logging	built	repeater-room	nibble_screen_connect_repeater_	standard		nibble_screen_connect_repeater_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	nibble_screen_connect_room_server_-logging	built	repeater-room	nibble_screen_connect_room_server_	standard		nibble_screen_connect_room_server_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	nibble_screen_connect_terminal_chat_-logging	built	companion	nibble_screen_connect_companion_radio_full_	full	nibble_screen_connect_terminal_chat_ -> nibble_screen_connect_companion_radio_full_ (terminal_companion)	nibble_screen_connect_companion_radio_full_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	nibble_zero_connect_companion_radio_full_-logging	built	companion	nibble_zero_connect_companion_radio_full_	full		nibble_zero_connect_companion_radio_full_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	nibble_zero_connect_companion_radio_usb_-logging	built	companion	nibble_zero_connect_companion_radio_full_	full	nibble_zero_connect_companion_radio_usb_ -> nibble_zero_connect_companion_radio_full_ (full_companion)	nibble_zero_connect_companion_radio_full_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	nibble_zero_connect_companion_radio_wifi_-logging	built	companion	nibble_zero_connect_companion_radio_full_	full	nibble_zero_connect_companion_radio_wifi_ -> nibble_zero_connect_companion_radio_full_ (full_companion)	nibble_zero_connect_companion_radio_full_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	nibble_zero_connect_repeater_-logging	built	repeater-room	nibble_zero_connect_repeater_	standard		nibble_zero_connect_repeater_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	nibble_zero_connect_room_server_-logging	built	repeater-room	nibble_zero_connect_room_server_	standard		nibble_zero_connect_room_server_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	nibble_zero_connect_terminal_chat_-logging	built	companion	nibble_zero_connect_companion_radio_full_	full	nibble_zero_connect_terminal_chat_ -> nibble_zero_connect_companion_radio_full_ (terminal_companion)	nibble_zero_connect_companion_radio_full_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	solarxiao_30S_companion_radio_full-logging	built	companion	solarxiao_30S_companion_radio_full	full		solarxiao_30S_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	solarxiao_30S_companion_radio_usb-logging	built	companion	solarxiao_30S_companion_radio_full	full	solarxiao_30S_companion_radio_usb -> solarxiao_30S_companion_radio_full (full_companion)	solarxiao_30S_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	solarxiao_30S_repeater-logging	built	repeater-room	solarxiao_30S_repeater	standard		solarxiao_30S_repeater-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	solarxiao_30S_repeater_bridge_rs232-logging	built	repeater-room	solarxiao_30S_repeater	standard	solarxiao_30S_repeater_bridge_rs232 -> solarxiao_30S_repeater (rs232)	solarxiao_30S_repeater-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	solarxiao_30S_room_server-logging	built	repeater-room	solarxiao_30S_room_server	standard		solarxiao_30S_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	solarxiao_33S_companion_radio_full-logging	built	companion	solarxiao_33S_companion_radio_full	full		solarxiao_33S_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	solarxiao_33S_companion_radio_usb-logging	built	companion	solarxiao_33S_companion_radio_full	full	solarxiao_33S_companion_radio_usb -> solarxiao_33S_companion_radio_full (full_companion)	solarxiao_33S_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	solarxiao_33S_repeater-logging	built	repeater-room	solarxiao_33S_repeater	standard		solarxiao_33S_repeater-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	solarxiao_33S_repeater_bridge_rs232-logging	built	repeater-room	solarxiao_33S_repeater	standard	solarxiao_33S_repeater_bridge_rs232 -> solarxiao_33S_repeater (rs232)	solarxiao_33S_repeater-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	solarxiao_33S_room_server-logging	built	repeater-room	solarxiao_33S_room_server	standard		solarxiao_33S_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	t1000e_companion_radio_full-logging	built	companion	t1000e_companion_radio_full	full		t1000e_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	t1000e_companion_radio_usb-logging	built	companion	t1000e_companion_radio_full	full	t1000e_companion_radio_usb -> t1000e_companion_radio_full (full_companion)	t1000e_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	t1000e_repeater-logging	built	repeater-room	t1000e_repeater	standard		t1000e_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	t1000e_room_server-logging	built	repeater-room	t1000e_room_server	standard		t1000e_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	waveshare_rp2040_lora_companion_radio_usb-logging	built	companion	waveshare_rp2040_lora_companion_radio_usb	standard		waveshare_rp2040_lora_companion_radio_usb-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	waveshare_rp2040_lora_repeater-logging	excluded		waveshare_rp2040_lora_repeater				No qualified wireless infrastructure self-update path; omitted from the OTA-required release
logging	waveshare_rp2040_lora_repeater_bridge_rs232-logging	excluded		waveshare_rp2040_lora_repeater		waveshare_rp2040_lora_repeater_bridge_rs232 -> waveshare_rp2040_lora_repeater (rs232)		No qualified wireless infrastructure self-update path; omitted from the OTA-required release
logging	waveshare_rp2040_lora_room_server-logging	excluded		waveshare_rp2040_lora_room_server				No qualified wireless infrastructure self-update path; omitted from the OTA-required release
logging	waveshare_rp2040_lora_terminal_chat-logging	built	companion	waveshare_rp2040_lora_companion_radio_usb	standard	waveshare_rp2040_lora_terminal_chat -> waveshare_rp2040_lora_companion_radio_usb (terminal_companion)	waveshare_rp2040_lora_companion_radio_usb-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	wio-e5-mini_companion_radio_usb-logging	built	companion	wio-e5-mini_companion_radio_usb	standard		wio-e5-mini_companion_radio_usb-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	wio-e5-mini_repeater-logging	excluded		wio-e5-mini_repeater				No qualified wireless infrastructure self-update path; omitted from the OTA-required release
logging	wio-e5-mini_sensor-logging	excluded		wio-e5-mini_sensor				No qualified wireless infrastructure self-update path; omitted from the OTA-required release
logging	wio-e5-repeater_bridge_rs232-logging	excluded		wio-e5-repeater_bridge_rs232				No qualified wireless infrastructure self-update path; omitted from the OTA-required release
logging	wio-e5_companion_radio_usb-logging	built	companion	wio-e5_companion_radio_usb	standard		wio-e5_companion_radio_usb-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	wio-e5_repeater-logging	excluded		wio-e5_repeater				No qualified wireless infrastructure self-update path; omitted from the OTA-required release
logging	wio_wm1110_repeater-logging	built	repeater-room	wio_wm1110_repeater	standard		wio_wm1110_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	wio_wm1110_room_server-logging	built	repeater-room	wio_wm1110_room_server	standard		wio_wm1110_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Ebyte_EoRa-S3_Repeater_lora_ota_no_external_sensors	built	lora-ota	Ebyte_EoRa-S3_Repeater_lora_ota_no_external_sensors	standard		Ebyte_EoRa-S3_Repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	GAT562_30S_Mesh_Kit_repeater_lora_ota_no_external_sensors	built	lora-ota	GAT562_30S_Mesh_Kit_repeater_lora_ota_no_external_sensors	standard		GAT562_30S_Mesh_Kit_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	GAT562_Mesh_EVB_Pro_repeater_lora_ota_no_external_sensors	built	lora-ota	GAT562_Mesh_EVB_Pro_repeater_lora_ota_no_external_sensors	standard		GAT562_Mesh_EVB_Pro_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	GAT562_Mesh_Tracker_Pro_repeater_lora_ota_no_external_sensors	built	lora-ota	GAT562_Mesh_Tracker_Pro_repeater_lora_ota_no_external_sensors	standard		GAT562_Mesh_Tracker_Pro_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Generic_E22_sx1262_repeater_lora_ota_no_external_sensors	built	lora-ota	Generic_E22_sx1262_repeater_lora_ota_no_external_sensors	standard		Generic_E22_sx1262_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Generic_E22_sx1268_repeater_lora_ota_no_external_sensors	built	lora-ota	Generic_E22_sx1268_repeater_lora_ota_no_external_sensors	standard		Generic_E22_sx1268_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Generic_ESPNOW_repeatr_lora_ota_no_external_sensors	built	lora-ota	Generic_ESPNOW_repeatr_lora_ota_no_external_sensors	standard		Generic_ESPNOW_repeatr_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Heltec_E213_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_E213_repeater_lora_ota_no_external_sensors	standard		Heltec_E213_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Heltec_E290_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_E290_repeater_lora_ota_no_external_sensors	standard		Heltec_E290_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Heltec_T190_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_T190_repeater_lora_ota_no_external_sensors	standard		Heltec_T190_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Heltec_WSL3_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_WSL3_repeater_lora_ota_no_external_sensors	standard		Heltec_WSL3_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Heltec_Wireless_Paper_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_Wireless_Paper_repeater_lora_ota_no_external_sensors	standard		Heltec_Wireless_Paper_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Heltec_Wireless_Tracker_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_Wireless_Tracker_repeater_lora_ota_no_external_sensors	standard		Heltec_Wireless_Tracker_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Heltec_ct62_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_ct62_repeater_lora_ota_no_external_sensors	standard		Heltec_ct62_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Heltec_mesh_solar_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_mesh_solar_repeater_lora_ota_no_external_sensors	standard		Heltec_mesh_solar_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Heltec_t096_repeater_bridge_rs232_lora_ota_no_external_sensors	built	lora-ota	Heltec_t096_repeater_lora_ota_no_external_sensors	standard	Heltec_t096_repeater_bridge_rs232_lora_ota_no_external_sensors -> Heltec_t096_repeater_lora_ota_no_external_sensors (rs232)	Heltec_t096_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Heltec_t096_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_t096_repeater_lora_ota_no_external_sensors	standard		Heltec_t096_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Heltec_t114_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_t114_repeater_lora_ota_no_external_sensors	standard		Heltec_t114_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Heltec_t114_without_display_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_t114_without_display_repeater_lora_ota_no_external_sensors	standard		Heltec_t114_without_display_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Heltec_t1_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_t1_repeater_lora_ota_no_external_sensors	standard		Heltec_t1_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Heltec_tower_v2_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_tower_v2_repeater_lora_ota_no_external_sensors	standard		Heltec_tower_v2_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Heltec_tower_v2_sdcard_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_tower_v2_sdcard_repeater_lora_ota_no_external_sensors	standard		Heltec_tower_v2_sdcard_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Heltec_v2_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_v2_repeater_lora_ota_no_external_sensors	standard		Heltec_v2_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Heltec_v3_repeater_lora_ota_no_external_sensors	built	lora-ota	Heltec_v3_repeater_lora_ota_no_external_sensors	standard		Heltec_v3_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	KeepteenLT1_repeater_lora_ota_no_external_sensors	built	lora-ota	KeepteenLT1_repeater_lora_ota_no_external_sensors	standard		KeepteenLT1_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	LilyGo_T-Echo-Lite_repeater_lora_ota_no_external_sensors	built	lora-ota	LilyGo_T-Echo-Lite_repeater_lora_ota_no_external_sensors	standard		LilyGo_T-Echo-Lite_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	LilyGo_T-Echo_Card_repeater_lora_ota_no_external_sensors	built	lora-ota	LilyGo_T-Echo_Card_repeater_lora_ota_no_external_sensors	standard		LilyGo_T-Echo_Card_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	LilyGo_T-Echo_repeater_lora_ota_no_external_sensors	built	lora-ota	LilyGo_T-Echo_repeater_lora_ota_no_external_sensors	standard		LilyGo_T-Echo_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	LilyGo_T3S3_sx1262_repeater_lora_ota_no_external_sensors	built	lora-ota	LilyGo_T3S3_sx1262_repeater_lora_ota_no_external_sensors	standard		LilyGo_T3S3_sx1262_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	LilyGo_T3S3_sx1276_repeater_lora_ota_no_external_sensors	built	lora-ota	LilyGo_T3S3_sx1276_repeater_lora_ota_no_external_sensors	standard		LilyGo_T3S3_sx1276_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	LilyGo_TBeam_1W_repeater_lora_ota_no_external_sensors	built	lora-ota	LilyGo_TBeam_1W_repeater_lora_ota_no_external_sensors	standard		LilyGo_TBeam_1W_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	LilyGo_TDeck_repeater_lora_ota_no_external_sensors	built	lora-ota	LilyGo_TDeck_repeater_lora_ota_no_external_sensors	standard		LilyGo_TDeck_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	LilyGo_TETH_Elite_sx1262_repeater_lora_ota_no_external_sensors	built	lora-ota	LilyGo_TETH_Elite_sx1262_repeater_lora_ota_no_external_sensors	standard		LilyGo_TETH_Elite_sx1262_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	LilyGo_TLora_V2_1_1_6_repeater_lora_ota_no_external_sensors	built	lora-ota	LilyGo_TLora_V2_1_1_6_repeater_lora_ota_no_external_sensors	standard		LilyGo_TLora_V2_1_1_6_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	LilyGo_T_Impulse_Plus_repeater_lora_ota_no_external_sensors	built	lora-ota	LilyGo_T_Impulse_Plus_repeater_lora_ota_no_external_sensors	standard		LilyGo_T_Impulse_Plus_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	LilyGo_Tlora_C6_repeater_lora_ota_no_external_sensors	built	lora-ota	LilyGo_Tlora_C6_repeater_lora_ota_no_external_sensors	standard		LilyGo_Tlora_C6_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	M5Stack_Unit_C6L_repeater_lora_ota_no_external_sensors	built	lora-ota	M5Stack_Unit_C6L_repeater_lora_ota_no_external_sensors	standard		M5Stack_Unit_C6L_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	MeshTracker_X1_repeater_lora_ota_no_external_sensors	built	lora-ota	MeshTracker_X1_repeater_lora_ota_no_external_sensors	standard		MeshTracker_X1_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Mesh_pocket_repeater_lora_ota_no_external_sensors	built	lora-ota	Mesh_pocket_repeater_lora_ota_no_external_sensors	standard		Mesh_pocket_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Meshadventurer_sx1262_repeater_lora_ota_no_external_sensors	built	lora-ota	Meshadventurer_sx1262_repeater_lora_ota_no_external_sensors	standard		Meshadventurer_sx1262_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Meshadventurer_sx1268_repeater_lora_ota_no_external_sensors	built	lora-ota	Meshadventurer_sx1268_repeater_lora_ota_no_external_sensors	standard		Meshadventurer_sx1268_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Meshimi_repeater_lora_ota_no_external_sensors	built	lora-ota	Meshimi_repeater_lora_ota_no_external_sensors	standard		Meshimi_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Minewsemi_me25ls01_repeater_lora_ota_no_external_sensors	built	lora-ota	Minewsemi_me25ls01_repeater_lora_ota_no_external_sensors	standard		Minewsemi_me25ls01_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Nano_G2_Ultra_repeater_lora_ota_no_external_sensors	built	lora-ota	Nano_G2_Ultra_repeater_lora_ota_no_external_sensors	standard		Nano_G2_Ultra_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	ProMicro_repeater_lora_ota_no_external_sensors	built	lora-ota	ProMicro_repeater_lora_ota_no_external_sensors	standard		ProMicro_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	R1Neo_repeater_lora_ota_no_external_sensors	built	lora-ota	R1Neo_repeater_lora_ota_no_external_sensors	standard		R1Neo_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	RAK_3112_repeater_lora_ota_no_external_sensors	built	lora-ota	RAK_3112_repeater_lora_ota_no_external_sensors	standard		RAK_3112_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	RAK_3401_repeater_lora_ota_no_external_sensors	built	lora-ota	RAK_3401_repeater_lora_ota_no_external_sensors	standard		RAK_3401_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	RAK_4631_repeater_bridge_rs232_serial1_lora_ota_no_external_sensors	built	lora-ota	RAK_4631_repeater_bridge_rs232_serial1_lora_ota_no_external_sensors	standard		RAK_4631_repeater_bridge_rs232_serial1_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
